Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Submission Date,Latitude,Longitude,NLPScore,CVsim,distance,time
831,{1D3831EA-BE54-4643-B33C-471D7BC08044},2020/5/22,"landed on my window frame and then took off, got a good look",Unverified,2020/5/27,47.678766,-122.369791,0.367595673,0.5,0.252641,0.000347633
832,{96776C02-217D-4013-9312-FF9092B9030D},2020/5/24,I live close (N 48.660139 W -123.396815) and parallel to San Juan Island.  I was able to capture this clip (attached) from my security camera. This is the second time I've seen one of these.  It is easier to see details if you view screen-by-screen.  I h,Negative ID,2020/5/27,48.6601,-123.396942,0.353970731,0.5,0.11627633,0.00020858
833,{BC3F6279-D53E-4DA3-A9FD-664F125E54D2},2020/5/27,"Hit windshield and stayed on wiper for two seconds.  Wa. highway 20, about MP 76, red cabin creek",Unverified,2020/5/27,47.954596,-120.997067,0.352104122,0.5,0.287892223,0
834,{AD56E8D0-CC43-45B5-B042-94D1712322B9},2020/5/27, ,Positive ID,2020/5/27,48.955587,-122.661037,0.329197461,1,0,0
835,{D31FBA8F-EB94-45B8-8300-87E358348D92},2020/5/27,Flying around backyard 26th. Found on car windshield 27th,Unverified,2020/5/28,45.821125,-120.826495,0.370293822,0.5,0.723324921,0
836,{F28C6FFA-65E2-4E06-8027-97FBE9F4AA87},2020/5/26, ,Negative ID,2020/5/28,47.718381,-122.244582,0.329197461,1,0.24487767,6.95E-05
837,{19EF9EEE-E287-4FB5-A318-944DAF38F00A},2020/5/27, ,Negative ID,2020/5/28,47.768386,-122.533587,0.329197461,1,0.232598132,0
838,{011FF7E9-147D-4FCA-A3B0-2340BE6A35B0},2020/3/2,Community member wanted to know if it was dangerous or non-native.,Negative ID,2020/5/28,48.550103,-119.741725,0.040227837,0.042506251,0.409670679,0.005144963
839,{B6C75705-6AA7-4810-81CD-6FDE255295A0},2020/5/28,Larger than other kinds here. Haven't seen this kind here before.,Negative ID,2020/5/28,47.63835,-117.214026,0.387373142,0.743748031,0.838855095,6.95E-05
840,{10F2EA41-E4BD-4BF9-B927-424006225800},2020/5/28, ,Negative ID,2020/5/28,47.783707,-122.49238,0.329197461,0.033415959,0.228689597,6.95E-05
841,{469E3BDD-15EE-4C87-9590-6E0420FD9CE4},2020/5/28,It was the largest wasp/hornet I've ever seen.  I saved the body in case it is indeed a murder hornet.  Thank you.,Negative ID,2020/5/28,47.6028,-122.3292,0.48782351,0.942022121,0.270335853,6.95E-05
842,{AF5F1AC0-EAAD-4F65-8A80-DE2C902778F4},2020/5/28,Hugh hornet at first I thought it was a big moth cause the wings were so big then I saw the stripes my dog ate it before I could stop her,Unverified,2020/5/28,47.757443,-117.344623,0.480607582,0.5,0.810705789,6.95E-05
843,{69A50811-D61D-4FCB-9D8B-87B547F8218A},2020/5/28,Briefly saw a single hornet resting on our porch that was 1-1.5�?long. This hornet most resembled pictures of the Asian Giant Hornet pictured on your website. Possibly related was a massive colony/swarm of bees that seemed to be relocating 3 weeks ago.,Unverified,2020/5/28,45.692676,-122.696966,0.329197461,0.5,0.710321963,6.95E-05
844,{1F71BA5C-3251-4BB4-B694-4C62C399625C},2020/5/28, ,Unverified,2020/5/28,47.081736,-122.2808,0.329197461,0.5,0.390322294,6.95E-05
845,{05C65EFE-2F15-4D91-BCE5-BBAD9F0A9253},2020/5/28,Hovered over our newly filled pool and landed and then flew up into our neighbors tree,Unverified,2020/5/28,45.618621,-122.508845,0.357354424,0.5,0.726150393,6.95E-05
846,{7C6DD972-8AE9-4791-A6AA-39A210F90A0B},2020/5/28,Black upper body striped lower body orange yellow head a little over 2 inches in length rounded body very unique  looking I was trained and licensed by wa dept of agi as a pest control technician  and worked the olympia lacey area and south for about a y,Unverified,2020/5/28,47.056078,-122.762338,0.6038029,0.006443809,0.399168687,6.95E-05
847,{04F3EA07-38E2-4D39-8281-B7F05D79807C},2020/5/29,Driving north I-5 hit windshield,Negative ID,2020/5/29,48.62604,-122.359763,0.361381932,0.003636942,0.035943639,0.000139053
848,{5F32ACCB-9189-4400-B20F-F75292775687},2020/5/28, ,Unverified,2020/5/29,48.37991,-123.71614,0.329197461,0.5,0.180162583,6.95E-05
849,{611F9EA3-B132-4ADF-9877-45730CEAB52B},2020/5/29,It was as large as my thumb knuckle to nail. About an inch. Sluggishly walking across my deck alone.,Negative ID,2020/5/29,47.605537,-122.305169,0.480783701,0.000100573,0.269920403,0.000139053
850,{945B575B-41B2-408E-A2A9-B1F3C12CA628},2020/5/29,"No photos,however, I did research this after destroying the nest. They were very aggressive. My place is 7 miles west of packwood.",Unverified,2020/5/29,46.61019,-121.66939,0.378102861,0.5,0.511420735,0.000139053
851,{06780761-9F24-4793-83E4-E2D9B4430E2E},2019/9/1,"Sucia Island, Shallow Bay south end near marsh. Was maybe 50�?from the shore and this very large orange and black hornet flew at me.  There were several of us and I noted that I had never seen this variety before.  It flew past my head so I did get a g",Unverified,2020/5/29,48.760013,-122.913326,0.329197461,0.5,0.046154196,0.001251477
852,{0D87B50B-6A80-430F-B8D8-089BA7A93BD7},2020/5/29,Did not see the hornet. I found several decapitated bees on my deck,Unverified,2020/5/29,48.933477,-122.789643,0.38488871,0.5,0.006876624,0.000139053
853,{C6CD6D2D-04FF-47A6-BB47-37B6268E6CE6},2020/5/29,Curious if this might be a murder hornet,Unverified,2020/5/29,49.21687,-122.6053,0.350734234,0.5,0.036416963,0.000139053
854,{3DCE6709-A9B7-42AC-A30E-1F711380CDAA},2020/5/29,"Flew slowly by me 2"" orange feet hanging",Unverified,2020/5/29,47.12382,-122.186254,0.442181062,0.5,0.381752867,0.000139053
855,{364A0E82-4821-4E85-BCED-F2E9DC418D37},2020/5/29,Eating out of our hummingbird feeder,Negative ID,2020/5/29,47.8216,-122.233076,0.369524339,0.133980947,0.221525672,0.000139053
856,{BCCB7E67-84FD-4983-BB36-30FEA359135F},2020/5/29,"I tried to get a photo but they wouldn't stay still long enough.  I could see the orange on him from several feet away, it was very bright. They looked like a wasp almost except they were orange, and long.  There were several, too many to count hovering",Unverified,2020/5/29,47.32517,-122.352557,0.379715561,0.5,0.333951341,0.000139053
857,{FD10C1C0-5E91-40C7-86E5-DC394B9015DE},2020/5/28, ,Negative ID,2020/5/29,46.996464,-124.163885,0.329197461,1.84E-07,0.489782209,6.95E-05
858,{D67566F6-F4D8-4571-A965-0D4C5BCA417D},2020/5/29,We found what looks like a dead Asian Hornet.,Unverified,2020/5/29,48.198246,-122.117404,0.358635438,0.5,0.140820937,0.000139053
859,{8CA9D745-B8A9-4BEC-B2F5-018CE0B2857B},2020/5/29,I have it in a plastic bag. It would not let me add a photo.,Unverified,2020/5/29,48.198246,-122.117404,0.372497292,0.5,0.140820937,0.000139053
860,{5A33A14D-DA18-4404-8DA9-831E6A90E705},2020/5/28,"I was watering and it flew into the stream of water after which it crawled on the ground.  I've never before seen such a large hornet and wish I'd had the presence of mind to take a photo, instead I got a jar and tried to capture it but it flew away.",Unverified,2020/5/29,47.513461,-122.254553,0.499068479,0.5,0.291608535,6.95E-05
861,{CED67FD5-6E2A-4AAB-AC41-F19C50B698A1},2020/5/29,I believe i seen this hornets on my front yard,Unverified,2020/5/29,47.308803,-122.368606,0.371723459,0.5,0.337646983,0.000139053
862,{230F6AB0-FAD4-4483-8A20-CB516C0930AF},2020/5/28,"Approximately two inches long, on our front door. Didn’t get a picture but will try. Very dark in color yellow and black stripes with yellow head",Unverified,2020/5/29,47.035591,-122.829828,0.426497927,0.5,0.405332225,6.95E-05
863,{CEE544E3-6A81-4A66-B706-0A690FEA0695},2020/5/29,There was a very large hornet in my neighbor and my yards.,Unverified,2020/5/29,47.938131,-122.233734,0.493899671,0.5,0.194976158,0.000139053
864,{9BDF61B5-B7FA-4C42-A4A4-46D9D5424C81},2020/5/15,A few days later my husband trapped it in this sandwich bag. It has been in the sandwich bag for over a week and is still alive.,Negative ID,2020/5/29,47.277398,-122.334705,0.353539797,5.28E-09,0.3450176,0
865,{8A0D127E-929E-4614-8E55-4F2DCE420C42},2020/5/29,"Saw several in the last few days.  On zoomed just 3 feet away from me so I got a really good look. At first I thought it was a really big bumble bee, but it had way too much orange color in it.",Unverified,2020/5/29,47.675522,-117.16365,0.4212584,0.5,0.843305161,0.000139053
866,{6A255A84-F07B-4651-B119-659C559E46DF},2020/5/29,I caught it in my room. It came in when i opened my window,Negative ID,2020/5/29,47.492865,-122.241749,0.366474025,7.52E-22,0.296498854,0.000139053
867,{972F4DCC-059E-4A2C-AFC2-23912E9104B0},2020/5/29,"Found this specimen at Twin Falls Hydro on the south fork of the Snoqualmie river at I-90 exit 38.  My son works there.  It bug was next to the dumpster and was not able to fly.  We killed it with a 2x4, so it looks a little squished in the abdomen and i",Negative ID,2020/5/29,47.444904,-121.687534,0.504206278,0.98863995,0.326175609,0.000139053
868,{15B9AA49-6994-4E68-8919-E93988F2AB9C},2020/5/29,I had a piece of insulation fall out of my roof and it was filled with bees. They were in a bad spot to wait to get a beekeeper so I sprayed them. After they were dead I moved the insulation and several bees fell out including one that is significantly l,Negative ID,2020/5/29,46.63976,-123.047277,0.383247918,0.000246938,0.500848468,0.000139053
869,{7E298AF5-B353-4EA0-BC83-34AB464F9965},2020/5/29,I just reported the hornet a few minutes ago and forgot to mention that the hornet was 1.5 inches long and we have it in a plastic bag in the refrigerator at Twin Falls Hydro.,Unverified,2020/5/29,47.444806,-121.687647,0.349124457,0.5,0.326190078,0.000139053
870,{C4280251-B5A0-4812-8782-7EA44D06D68B},2020/5/29, ,Negative ID,2020/5/29,47.62984,-120.68945,0.329197461,0.28531382,0.373791114,0.000139053
871,{608E284E-506F-49DA-9D53-4B303773D564},2020/5/29,This was on our sticky bee trap thing we putchased.....its eyes and overall look just looked different then what I am used to seeing and the orange yellow color.......what stuck out the most was the eyes and the stinger,Negative ID,2020/5/29,47.962157,-122.107722,0.489561291,1,0.193316426,0.000139053
872,{84909857-3F5A-4B82-B617-F2B959D5F5D3},2020/5/29,"Just submitted a form but forgot to add my contact info............i saw this on my bee sticky trap thing we purchased and it looked different then what I am used to seeing........what stuck out the most was the eyes, the orange yellow coloration and the",Negative ID,2020/5/29,47.962156,-122.107725,0.509184095,1,0.193316426,0.000139053
873,{5FA8607B-FB71-4AF3-A919-657ACBBCE1AC},2020/5/11,I took this picture on our front sidewalk May 11. I saw the news today and it looks like it may be worth submitting.,Negative ID,2020/5/29,47.451177,-122.599167,0.364207761,0.000233678,0.30609347,0.000278106
874,{A99DA6BE-ABA0-4437-B334-EA1C5A10B7A1},2020/5/29,I have a security camera on the back deck of my home. T picked up this video that looks very much like the the Asian Hornet but I could be wrong so I am attaching the video from my canera,Negative ID,2020/5/29,48.993305,-122.554091,0.372568462,0.5,0.003747316,0.000139053
875,{CD1B193C-F5ED-4E1E-BD89-20BC366245A7},2020/5/23,I saw one fly by my garden in Bitterlake area of Seattle.,Unverified,2020/5/29,47.60357,-122.32945,0.347936014,0.5,0.270158098,0.000278106
876,{219D4111-BAE4-4D55-8B31-4BCD075531D0},2020/5/29, ,Unverified,2020/5/29,47.921738,-122.123279,0.329197461,0.5,0.201794908,0.000139053
877,{9C39958F-471C-43D4-8CB3-89990DBB7F0F},2020/5/29,"Hornet was about to fly in boat, started to engage it with stick. Flew off , not the normal hornet quite large.",Unverified,2020/5/30,47.527488,-122.313109,0.401843534,0.5,0.28775374,0.000139053
878,{787C861E-E4B1-4359-A46C-F812846F09DE},2020/5/4,attached email was sent on May 4th.  We have not heard back but wanted you to have the info.  Sorry but no photo available,Unverified,2020/5/30,47.764172,-117.451775,0.353547838,0.5,0.794536319,0.000764792
879,{084C8A69-D64C-4C1B-8E23-912E1137247E},2020/5/16, ,Unverified,2020/5/30,48.75235,-122.47122,0.329197461,0.5,0.009848847,6.95E-05
880,{64DEA1FB-F906-4B7B-A7C3-DDB59B7D2319},2020/5/24,Was sitting on a leaf.  Located North of the Arboretum interpretive center in Seattle.,Unverified,2020/5/30,46.159695,-120.5789,0.366523793,0.5,0.666048659,0.00020858
881,{F318A8EC-E6D5-44B1-80EA-D437ECAF29C9},2020/5/21,I live right across the street from dash point State Park trailhead when I was out on my Lanai 1 these killer bees and got in close I got a good sighting it sounded like a 747 blazing off. I would suggest setting traps out in dash point State Park!,Unverified,2020/5/30,47.62984,-120.68945,0.372093895,0.5,0.373791114,0.000417159
882,{AE30F73C-3FA4-44A0-8C80-F157C1265183},2020/5/30,I am fairly certain we just saw one here in Spokane Washington in my backyard my dog was chasing it from about 20 feet away it look like it was 2 to 2 1/2 inches long possibly could have been a bumblebee didn’t look hairy or fuzzy I tried to get a pict,Unverified,2020/5/30,47.654513,-117.347817,0.381493871,0.5,0.818130145,0.00020858
883,{4E19A03F-88D4-4294-8D78-0812E39667A9},2020/5/28,"Hornet was more Orange than usual, appears to be a new breed, had a couple get in my car when window open. Near Penders Canyon",Unverified,2020/5/30,48.09955,-121.39094,0.36974485,0.5,0.22097794,6.95E-05
884,{A992FAE8-C68D-48D7-AE59-BF81962022EE},2020/5/30, ,Negative ID,2020/5/30,48.072186,-121.041012,0.329197461,1,0.265369058,0.00020858
885,{CF2A5EAB-B844-4706-B029-65F6E7036C26},2020/5/26,Unusually large-but not a bumble bee; about 2�? loud buzzing,Negative ID,2020/5/30,47.0036,-120.555779,0.329197461,7.22E-05,0.498603799,6.95E-05
886,{D1192BFA-5B5A-43FC-8FD9-D3F90B9D551A},2020/5/30,"Large about 2 inches, interested in reddish exposed insulation, did not attack nearby dog, was not seen again after bringing the dog back inside.",Unverified,2020/5/30,48.99257,-118.510126,0.36442093,0.5,0.592687671,0.00020858
887,{4F8C3859-C303-4056-8989-BDC5A75C070B},2020/5/30,We found this dead bee on our patio this morning in Freeland on Whidbey Island. We are wondering if it’s one of the Asian Hornets.,Negative ID,2020/5/30,48.006804,-122.529558,0.34235416,0.990124184,0.177944784,0.00020858
888,{46B1C49A-8ABA-4D09-85D5-EA1FF5DCA368},2020/5/30,"I saw what appeared to be one of those killer Hornets, I work for a preschool and we are outside a lot with the children especially on nice day and I've seen a lot of different types of bees and this one was a new type of be. It stood out because it was",Unverified,2020/5/30,47.736186,-122.352744,0.360209742,0.5,0.239545031,0.00020858
889,{A772B2D5-A18D-4A7E-AE8F-A09F6378F1DD},2020/5/27,"It cames 2 or 3 days in a row, banging on my window screen.",Unverified,2020/5/30,47.551356,-122.176917,0.388040948,0.5,0.284237918,0
890,{9D8D015E-F17C-49C1-BB33-6BA91CD34F48},2020/5/13,We have seen them 2 times on Rosario Crest Lane 98221,Unverified,2020/5/30,48.421249,-122.664484,0.372643823,0.5,0.090009983,0.000139053
891,{1C31C24D-08BD-480A-89D8-236E074936CA},2020/5/29,"Looks like an enormous bee, but had an orange and some green under belly.  Doesn't look like any of the pictures above.",Negative ID,2020/5/30,47.616086,-122.836705,0.44812194,6.52E-08,0.27451102,0.000139053
892,{88368CAB-CA45-4CDD-944A-C4004FC5F0F6},2020/5/5,"Out for a hike in North Spokane. This honestly was a much larger hornet than a regular hornet seen. I delayed reporting because at the time no one had seen a Giant Hornet on the East side of the state. I know the head doesn’t match the description, but",Negative ID,2020/5/30,47.780919,-117.501431,0.485036758,0.342935644,0.786033033,0.000695265
893,{88F59128-CC02-4773-892F-DC14BC0C095F},2020/5/30, ,Negative ID,2020/5/30,47.65726,-117.41228,0.329197461,0.004907856,0.808552065,0.00020858
894,{FA174F57-9A79-479B-BD22-11B0E473D211},2020/5/28,"I was watering my garden and heard the loudest buzzing. It wasn’t like a hummingbird’s wings, but like an insect, but just as loud as a hummingbird. I heard it coming toward me and I ducked, when I looked up a HUGE (2+ in) insect flew above me. It lo",Unverified,2020/5/30,48.795624,-122.480752,0.392003509,0.5,0.010287032,6.95E-05
895,{90E5EBA8-27B8-424E-A0E9-0E64478ED71F},2020/5/23,We noticed the abnormally large hornet on a bush that was also filled with large bumblebees. We noticed because the hornet was the same size as the big fuzzy bumblebees.,Unverified,2020/5/30,48.32114,-118.127398,0.552782156,0.5,0.661154206,0.000278106
896,{76CB29A8-8EEF-4C4E-A9F8-2D674CF66AFC},2020/5/28,"The hornet was flying like in slow motion right pass me and was large, not like a wasp or yellow jacket.  Sorry no photo.  The area was a Supply yard.",Unverified,2020/5/30,48.4586,-122.328719,0.515714787,0.5,0.074561866,6.95E-05
897,{B02A17F0-D7EF-498C-97B7-55EF4C7C7B83},2019/9/20,My girlfriend who is from another state asked me what type of bee it was in my backyard in Kirkland on a log. It was nothing like anything I've ever seen before. Most notible was the orange colored head and the size of it. We've both been seeing news of,Unverified,2020/5/30,47.718207,-122.237169,0.456245027,0.5,0.245043023,6.95E-05
898,{DDDEA5F0-4935-4220-99D2-56759F228BCB},2020/5/29,Saw 2 small holes on our property with one still being dug and took a photo of the large insect I didn’t recognize.,Unverified,2020/5/30,47.822319,-122.356278,0.432835078,0.5,0.219743992,0.000139053
899,{C37A28C1-F727-44D5-AFA4-D5679A22E67B},2020/5/30,Discovered dead in the garden boxes. Ants appeared to have been eating it. Much larger to me than insects I’ve seen. Face strikes me as unique to this particular hornet. Abdomen also makes me believe it is a non-native hornet. No wings were found. The,Negative ID,2020/5/30,47.275828,-119.668888,0.440116158,3.60E-06,0.545607497,0.00020858
900,{8152453F-3680-40BA-B776-43785CD7049F},2020/5/30,Found on side of my house. Easily over an inch long. Scary bastard.,Negative ID,2020/5/30,45.735281,-121.485014,0.383172032,7.36E-08,0.714191227,0.00020858
901,{BB646AD8-7DF8-41BB-98C2-D43D67190CF1},2020/5/28,Hornet was trapped under oudoor skylight. A sprayed it and it imediately flew away.,Negative ID,2020/5/30,48.200989,-122.487588,0.339315671,0.002718928,0.132923258,6.95E-05
902,{934FE24A-5015-4B83-B45F-62E1BB444EA2},2020/5/25,Seen landing on porch near yellow jacket which quickly took off.  Tried to confine but was not successful.  It was over double the size of yellow jacket.  Didn't have means for photo. size,Unverified,2020/5/30,48.268097,-122.234612,0.356405281,0.5,0.120387422,0.000139053
903,{9AFF6721-4CE3-4533-8443-FDB0B6E3D82E},2020/5/30,Found near window making a loud noise had to close my window,Unverified,2020/5/30,47.240828,-122.523386,0.387148485,0.5,0.353549822,0.00020858
904,{45D5F2E7-8960-4B1A-BC6A-33C1980BFEA6},2020/5/31,"Liberty Lake, WA",Negative ID,2020/5/31,47.668141,-117.086632,0.382563484,1,0.855111376,0.000278106
905,{30473C97-1005-4680-A478-41FD84865C0A},2020/5/30,Yellow and black 2 inches long.,Unverified,2020/5/31,47.838772,-119.813459,0.381656927,0.5,0.45289399,0.00020858
906,{5423E400-FEAA-4869-8F7E-0B6919139D21},2020/5/29,"sorry no photo, it surprised me. It was very large,very fast,approx. 2"" length. sounded like a bee except in a lower octave. It had landed on some wood rounds drying in my driveway that have a lot of sap oozing from them. hornet shaped body (skinny waist",Unverified,2020/5/31,47.30324,-122.105026,0.401767789,0.5,0.342245868,0.000139053
907,{526FF39C-F12A-48A7-95E3-1FA68ACD759F},2020/5/31,"Saw dead/squished bug on sidewalk outside Nordic Heritage museum,  Ballard.",Negative ID,2020/5/31,47.67735,-122.39631,0.362053363,0.62296548,0.252878695,0.000278106
908,{B11CEB47-EDE5-4C89-96F7-962B31E2EBA8},2020/5/31,Found dead in front porch,Negative ID,2020/5/31,46.416025,-117.04552,0.312698069,0.809777478,0.993635971,0.000278106
909,{F6BF36D2-9488-4DD7-A630-807B1EE5EBEF},2020/5/31,"just found this in our flower bed, huge and lethargic",Negative ID,2020/5/31,47.78843,-122.31275,0.468472507,1,0.227902103,0.000278106
910,{2AB91D4B-5EFA-49D8-9AE9-1FF0D1D653F9},2020/5/31,Found floating in my kids water table. Unsure of species.,Negative ID,2020/5/31,48.783888,-122.522103,0.420499356,0.005612904,0.015741619,0.000278106
911,{56852749-7539-4E38-AA01-8644B6DFF6FF},2020/5/31,"Looks like a big yellowjacket, but yikes!",Negative ID,2020/5/31,48.485599,-122.360717,0.355183345,3.93E-05,0.067668707,0.000278106
912,{584251F7-F5A4-4E15-A1CF-75F20C5E1987},2020/5/31,I’m pretty sure I saw a killer hornet in Monroe on Ben Howard rd. I only noticed because of the size and what looks like fangs on the head. I’m around hornets everyday day during the summer and I’ve never seen a hornet this size.,Unverified,2020/5/31,47.842816,-121.96933,0.391148787,0.5,0.225535486,0.000278106
913,{9F28C97C-EFA6-4AE7-A13E-59AC6148F406},2020/5/30,Chambers Bay Golf Course,Negative ID,2020/6/1,47.18676,-122.57624,0.342096146,1,0.36641223,0.00020858
914,{945AAD92-21A0-488D-BA3A-797699E5C98A},2020/6/1,We saw these giant insects and wondered if they are the killer hornets. Some friends on FB think they are just giant bumblebees. I'd sure like to know! We live in Shelton WA.,Negative ID,2020/6/1,47.291543,-123.169173,0.475579604,5.40E-05,0.360473985,0.000347633
915,{9C673664-E5C1-46E3-98BA-EBE398853078},2020/5/21,It was laying in the ground out at Semiahmoo spit on trail to the beach by the old sewer treatment plant.,Negative ID,2020/6/1,48.811222,-122.90242,0.360496736,1,0.035786554,0.000417159
916,{1B8EA4C9-9416-450C-ABAD-68DCE6CF17D3},2020/6/1,"This bee died in my pool skimmer, not really sure if its a murder hornet, but its big.",Negative ID,2020/6/1,47.462612,-120.308007,0.425171982,1,0.44290666,0.000347633
917,{7FFAFD82-24E6-4B3E-B106-96709CE78459},2020/5/25,Today (01JUN2020) Went back to the pink rhododendron bush where I spotted a Asian giant hornet sleeping on a leaf last week on a similar crisp morning. it was beautiful but I didnt have my phone on me as i was at work in canyon park bothell.  Again it wa,Unverified,2020/6/1,47.797396,-122.205807,0.469508991,0.5,0.227604467,0.000139053
918,{695CADBA-F9F1-49E1-B5D9-C526F3A513E7},2020/6/1,Saw a dead Bee that could possibly fall in categories.,Negative ID,2020/6/1,47.339405,-122.28456,0.35769402,1.62E-07,0.331167207,0.000347633
919,{E8746898-146B-41FA-B4C2-2B15237B1559},2020/6/1,Was only able to view the hornet in flight.  It was very large and had a very distinct bright orange color and sounded like a tiny tin toy as it flew by.  It flew over Cordata Park Trail in a north direction.,Unverified,2020/6/1,48.807622,-122.500957,0.496988995,0.5,0.014257575,0.000347633
920,{6C937865-46CA-4D87-842D-477EA7D81F1E},2020/5/29,"On our back deck saw several wasps and was checking the rafters of the roof for more. Were we live dealing with the wasps and hornets is an every summer event. While checking my husband asked me to look at this bug. I was ~ 10-12 inches away, saw a large",Unverified,2020/6/1,47.927264,-117.214448,0.481224017,0.5,0.818336837,0.000139053
921,{C10974B8-6F59-448E-A5CB-785161105716},2020/6/1,"I’m not sure if this is a “Murder hornet�?however it is huge so I figured I would grab a picture to show anyway. It was on my window, I managed to close the blinds and then completely cover the area with garbage bags.",Negative ID,2020/6/1,48.997011,-122.741704,0.329197461,2.09E-07,0.005994051,0.000347633
922,{6A399CBF-D85F-4E99-A11E-F17D2AFC7EDE},2020/6/1,Asian killer wasp. I thought it was a hummingbird until I did a double take.  It was approximately 2 plus inches long with a large stinger.  Small waist large back side.  We have had a paper wasp nest on our trees in the past and problems with wasp in ge,Unverified,2020/6/1,47.264744,-122.129255,0.441824388,0.5,0.350517659,0.000347633
923,{AB312EB7-F0AB-4BD8-B91D-8F1E6D2C4BBF},2020/6/1,I saw a flying insect in the bushes. It had orange stripes and a curved body.,Unverified,2020/6/1,47.25513,-122.44164,0.561876751,0.5,0.349912053,0.000347633
924,{F1864CC3-508C-4E60-9098-B158AB413B03},2019/11/13, ,Positive ID,2020/6/1,49.025831,-122.810653,0.329197461,0.5,0,0
925,{EF11033A-BAC6-4034-816A-2F746C5721E0},2020/5/29,Got a decent look at one. It was at my kitchen window.,Unverified,2020/6/1,48.117521,-123.164138,0.389582771,0.5,0.18954224,0.000139053
926,{01D94862-4158-42B6-964A-D185462F8616},2020/6/1, ,Negative ID,2020/6/1,47.263518,-122.647769,0.329197461,1,0.349744633,0.000347633
927,{2D8C52FD-0A61-4AE7-A3DB-C3D9DA17F93A},2020/5/23,"Deck board in background is nominally 3-1/2�?wide (indicating the insect was over 1�?long).  This picture does not show it well, but the head appeared to be a yellowish color.",Negative ID,2020/6/2,47.334771,-122.630724,0.329197461,5.68E-11,0.333186582,0.000278106
928,{EBE19784-CBA4-4D50-9B93-FE0CE30BA6FB},2020/5/31,I didn’t get a picture but it definitely looked like the pictures and not like any of the similar types of hornets or flys.,Unverified,2020/6/2,47.365221,-120.22014,0.41868216,0.5,0.468313171,0.000278106
929,{D3AC03C0-13AD-4AE8-BE24-A8976C8406AD},2020/6/2, ,Negative ID,2020/6/2,46.65221,-122.931688,0.329197461,1,0.494862685,0.000347633
930,{95F5DA49-242C-41E7-B1D7-075F2C75FA4C},2020/6/2,I have no idea what this is. But it’s huge and I found it in my fireplace. Could be a carpenter bee. It’s dead. It didn’t attack me. But should I be concerned for more?,Negative ID,2020/6/2,47.48901,-117.57477,0.428170453,0.000172299,0.799651932,0.000347633
931,{EA7753C6-0776-4810-A8AE-412DA092A0D1},2020/5/27,"I definitely had one on my back porch, it was huge, with an orangey red bum and a large stinger. It did not cross my mind to take a photo until I saw this post from Custer but it was 100% the same thing.",Unverified,2020/6/2,48.75973,-122.46785,0.574097268,0.5,0.008507419,0
932,{0BD5CF75-D5FE-493C-B40B-022C40CB9F33},2020/6/2,There are potentially 1-3 of them caught between two traps,Negative ID,2020/6/2,47.306758,-122.031104,0.342124474,1,0.343231786,0.000347633
933,{3B4CE095-DBF6-44CD-803C-7B9D2DFF45A4},2020/5/31,Saw a few during my walk on Snoqualmie Pkwy. But I’m not sure if they are hornets or not. See pic,Negative ID,2020/6/2,47.532273,-121.853513,0.290979717,2.52E-24,0.299024623,0.000278106
934,{15FDD11D-EDFE-4153-8B9C-61AF7C3478C0},2020/5/5,"Mukilteo, Washington",Unverified,2020/6/2,47.909489,-122.306596,0.381886899,0.5,0.200236455,0.000695265
935,{D7FA6BF0-5D05-41B6-BE59-E98BB96A2DC2},2020/6/2,Found hanging on my screen door. Sprayed with hornet spray and it dropped to the ground.,Unverified,2020/6/2,48.930139,-122.521446,0.382276363,0.5,0.014503538,0.000347633
936,{F25A32FF-EC2F-4CF1-81E8-F146F10036A5},2020/6/2, ,Negative ID,2020/6/2,48.930139,-122.521446,0.329197461,1.53E-18,0.014503538,0.000347633
937,{28368ED9-C7F4-4A52-85C3-1154B5DC9527},2020/6/3,I was out watering my vegetables and saw this very large insect on my lettuce. It looked like a supersized bee.,Negative ID,2020/6/3,47.83763,-122.326455,0.431037166,2.28E-09,0.216478267,0.000278106
938,{09AF0368-9E37-4DE2-BC15-7CAA44A6A442},2019/7/23,"I was walking down to my mailbox and noticed a huge wasp with a big orange head, I looked at it for a minute then picked up my mail and when I went and told my wife about it she said I should take a picture and when I went back to the big cedar tree it w",Unverified,2020/6/3,48.664456,-122.395955,0.557932855,0.5,0.026214674,0.004032538
939,{F69F6080-E837-4394-81C6-DC4383227992},2020/5/27,On the ground / pumping abdomen up and down.,Unverified,2020/6/3,48.733899,-122.449012,0.331186635,0.5,0.011035255,0
940,{B5C419D8-5818-418C-A508-C1617D58C41E},2020/5/28,I  killed one in the Cedar lane park in Auburn last week. I did not get a photo. It definitely was a huge murder hornet.,Unverified,2020/6/3,47.285136,-122.215773,0.395012368,0.5,0.344411994,6.95E-05
941,{E0DE554B-C250-4F67-8FA4-46F6955A60C9},2020/6/3,"I found this bee this morning on our 6 acre property. It looks to be headless, I thought I should report.",Negative ID,2020/6/3,47.928726,-122.02758,0.360816598,0,0.204018908,0.000278106
942,{9FBDA149-8D4D-46DF-85B3-4AD08C855091},2020/6/1,I believe with confidence that I observed an Asian Hornet while mowing my field. I did not have a camera with me. I am willing to set and monitor traps if they can be sent to me. This area is adjacent to commercial garden and farming including honey coll,Unverified,2020/6/3,47.805091,-117.23439,0.381282459,0.5,0.823464851,0.000347633
