raw,s,pol,similarity,p,score
"Very big. On our flowers, we cut the flower off into a pot and the hornet is now trapped. duct tape over lid.",Negative ID,-0.02,0.873998357041195,0.2105263157894737,0.1639996541139358
They are in our backyard. I have never seen these before til this year. Photo shows normal wasp on left and giant hornet on right-hard to get a photo-.,Negative ID,0,0.7789904671752563,0.2105263157894737,0.16399799308952767
"just found this in our flower bed, huge and lethargic",Negative ID,0,0.7789586275320238,0.2105263157894737,0.16399129000674187
"Boyfriend grew up around here, he saw one on the trail of two forests on st.helens. It was about two inches long and orange. Looked like nothing he’s seen around here. Tried to catch it with his shirt but flew away.",Unverified,-0.01,0.8254910959262068,0.2105263157894737,0.16378759914235935
Asian giant hornet was seen flying outside of condo door. Was not able to take a photo but I am certain that it was an Asian Giant Hornet.,Unverified,-0.0010204081632653,0.7819328944731238,0.2105263157894737,0.16359704330476077
Good evening. My partner and I believe we just saw an Asian giant hornet flying in our yard. My partner was outside and noticed a large insect flying around. He called for my attention and I saw a very large insect flying around and it was fast. It looke,Unverified,0,0.47753868120207893,0.34210526315789475,0.16336849620071123
maybe an unusual wasp/hornet with lots of hles in ground and is large,Unverified,0,0.7758475752880831,0.2105263157894737,0.16333633163959646
It's huge a,Unverified,0,0.7758136190028833,0.2105263157894737,0.16332918294797544
"Not sure if it had an orange head, but it was large (1.5"") and has flown in the house twice in the past two days.  Ballard.  Will try to get a picture next time.",Unverified,-0.01428571428571428,0.673536822314383,0.2631578947368421,0.16296081790228123
Saw a huge flying insect going after what looked like a bee while walking the trail. Figured it was a firefly. Got closer and saw a nest in the ground about 3 feet off the trail. Saw one of the hornet walking around the opening of the nest. I took a phot,Unverified,0,0.7739162981224679,0.2105263157894737,0.16292974697315116
"I was watering my plants at the windowsill when I heard a buzzing sound and a giant wasp was flying around the window and actually bumped into it. It was hovering for about 10-15 seconds before flying away, and before I could capture a photo. I was compl",Unverified,0,0.7732156266393291,0.2105263157894737,0.16278223718722717
"At first glance it look like a really big bee, but i got a closer look at it and it looked like the asian hornet so I search up a picture of the hornet and it looked just like it",Unverified,0,0.7702502627417727,0.2105263157894737,0.16215795005089953
"Not sure if this is a giant hornet or not, but it was huge and had a stinger! It came from a wooded area behind our home. Very angry and trying to sting.....",Negative ID,-0.03199999999999998,0.7373555423505901,0.2631578947368421,0.16204093219752372
I was sitting on back porch and something big buzzed passed me. I looked up and this HUGE hornet was flying around my yard. I've seen these on t.v and internet. I'm positive this was a murder hornet!,Unverified,0,0.7696373694536148,0.2105263157894737,0.16202891988497156
The attached photo is off the internet but was used to show the carpenters to confirm this is what they saw. Currently working on a construction site in Wenatchee Washington (Wells Hall). Two Carpenters working for me reported a giant hornet buzzing arou,Unverified,0,0.7692960363746878,0.2105263157894737,0.16195706028940796
"I am fairly confident this is what chased me around my pasture yesterday.  It is as huge, fast, and incessant.  I even smacked it hard with my cell phone, which stunned it, then it came back at me.  I was out checking my raspberry rows.  It didn’t stop",Unverified,0,0.614999249858803,0.2631578947368421,0.16184190785757974
A little bit bigger than quarter size,Unverified,-0.01875,0.856667246874382,0.2105263157894737,0.1616009993419752
I don’t remember if it had a yellow face but it flew into the car and sat near the steering wheel and it looked at least an inch and a half,Unverified,-0.01833333333333332,0.8544795116329518,0.2105263157894737,0.16155709016834074
"I was at the Birch Bay Waterslides at the top of the tower in line to slide down when I saw a wasp larger than I've ever seen before. I remember thinking, ""Wow, was that a bee? If it was I'm sure I'll hear about that."" It was yellow and black and very la",Unverified,0,0.3064839266191082,0.5263157894736842,0.16130732979953064
The largest flying bee/hornet I’ve ever seen!,Negative ID,0,0.7656711511644009,0.2105263157894737,0.16119392656092651
We found it in our pool so it is very dark from the water but there is a lot of orange on it. I have it in a bag if you need it.,Negative ID,-0.039,0.9503553163962718,0.2105263157894737,0.16107480345184672
"A large Asian Giant Hornet came flying out of the bushes along the sidewalk of West Government Way between 34th Ave W & 35th Ave W, along the Kiwanis Memorial Preserve Park",Unverified,0,0.7650711763646412,0.2105263157894737,0.16106761607676656
"I was doing yard work and heard wing flaps I thought were from a dragon fly. When I looked up it was actually a large wasp with a dark body and orangish wings directly in front of my face. Larger than bee I have seen, smaller than a dragon fly. Swiped it",Unverified,0,0.7649250057557955,0.2105263157894737,0.1610368433170096
"I do not have a photo to attach at this time, I will resubmit this form and attach the photo in a few days when I am able to go a take a photo. The bees were large, orange and very irregular from the bees I am used to seeing as a botanist. The bees were",Unverified,0,0.47055910902672016,0.34210526315789475,0.16098074782493058
"sited a giant nest high up in a pine tree.  Seeing hornets, pretty big. I can't be sure they are the Asian hornet.",Negative ID,0,0.40763749161315904,0.39473684210526316,0.1609095361630891
"Was orange and about am inch long, working the buttercups in my yard.",Unverified,-0.01,0.8115424431192099,0.2105263157894737,0.16085104065667577
Looked much larger before I swatted it with fly swatter,Negative ID,0,0.7635802276256881,0.2105263157894737,0.16075373213172384
Riding my bike with my daughter I think I saw a big hornet bee... it was flying around us so I decided to ride my kid first before to take a picture. It looks bigger than a normal bee like my finger size,Unverified,0,0.7628590392056255,0.2105263157894737,0.16060190299065802
A large something just flew through my yard,Unverified,0,0.7624275029560904,0.2105263157894737,0.1605110532539138
I saw a large wasp with a dammage wing.,Negative ID,0,0.7623824321631038,0.2105263157894737,0.16050156466591659
"I saw a large hornet in our greenhouse hanging up side down with a small bee in its jaws eating away,  tried to find something to catch or kill it without destroying it too much but by the time I got back it was gone",Unverified,-0.006375661375661359,0.792160997382406,0.2105263157894737,0.16039507491537147
"Swimming with the kids along the Wenatchee River, observed hornet on a river rock. Substantially larger than any bee/hornet I've ever seen. Double to size of a bald face easily. No phone as we were swimming. Attempted to kill with a willow branch but mis",Unverified,-0.01444444444444444,0.8304810079567592,0.2105263157894737,0.16039366249382064
"Hello, please see the attached picture for what we think is an asian giant hornet. We've witnessed other bees attacking it. We also had a bees nest that seems to have been abandoned. We've seen this - what we assume to be an asian giant hornet - a couple",Negative ID,-0.005,0.7855582335871504,0.2105263157894737,0.16038068075518958
"I killed one of these about 3 weeks ago in the back yard. Large yellow evil looking hornet, looked like a black face horent but yello.  I have seen them flying through the back yard since then on occassion.  I live on beacon hill 13th and Ferdinand.",Unverified,-0.022578162578162562,0.534633647518655,0.34210526315789475,0.16032282209927207
"Hornet looking like huge bumblebee, he was yellow and black. Hovered on my deck as I looked on through the glass doors. I also have a known bees nest on the deck I have yet to destroy. No photo.",Unverified,0,0.33802857230471944,0.4736842105263158,0.16011879740749868
Not sure if it was the Asian giant hornet but it was larger than any hornet I have ever seen approximately 1.5 inches. Looked familiar to the pictures I have seen of the Asian giant.,Unverified,-0.006875000000000001,0.6345451569124174,0.2631578947368421,0.1601105676085309
"Very orange and very black, about an inch and a half long, the hornet flew into a fencepost hole I was digging. I didn't have a chance to get a picture before it flew away.hole",Unverified,-0.01166666666666666,0.5019739930888598,0.34210526315789475,0.16006127833741696
found inside house. Certain it was an Asian giant hornet. Flew out of the house eventually,Unverified,0,0.7598081417915168,0.2105263157894737,0.15995960879821408
Was seen on our blackberry patch,Unverified,0,0.7592758933891429,0.2105263157894737,0.15984755650297747
This is the second time I've seen one in this particular spot on our property. It is disturbingly large.,Negative ID,0,0.758855037763646,0.2105263157894737,0.15975895531866233
"We found this large wasp-like insect on the inside of our kitchen window.  The body is about an inch long, not including the unusually long stinger or the antennae.  I'm guessing it might be a wasp queen?  But I wanted to make sure it wasn't the hornet y",Negative ID,0,0.6048962483359263,0.2631578947368421,0.15918322324629638
"Extremely large, feeding from flowers on our patio.",Unverified,0,0.7535918783558514,0.2105263157894737,0.15865092175912662
"I'm not at all certain that this was an asian giant, but it was 1.5"" long and I cannot find a photo of a PNW wasp that matches up. Kinda freaked me out - please let me know if you know which this is. Photo was taken in 98136.",Negative ID,0,0.7534549198044435,0.2105263157894737,0.15862208837988284
Here are some pictures.  This guy is huge!,Negative ID,0,0.7515233187536111,0.2105263157894737,0.15821543552707604
Tried to take a picture be it flew away. It didn't look like any of the pictures I've seen. Twice as large/long as a regular bee with an all red butt.,Unverified,0,0.7512818944594216,0.2105263157894737,0.15816460935987825
"I was in my back yard in Snohomish. A very large insect flew past me, at a distance of about 7 feet. Since it was in the air and moving rapidly I was unable to take a photo. It may not have been one of these wasps, but the size startled me.",Unverified,-0.02357142857142856,0.8630923801992477,0.2105263157894737,0.15813223041788677
"Large orange and black insect was seen flying towards the ground at the Crestview Dog Park in Tukwila, WA.  Thought it looked stange so walked closer for a look.  Wasn't even thinking Asian Hornet at this point.  When I got within 10 feet i saw that it w",Unverified,0,0.46213540625936483,0.34210526315789475,0.15809895477294061
"Could not see face, it has a huge body, does not look like other pics I've seen. Sorry if this is not what you are looking for",Negative ID,-0.01499999999999998,0.8203360388860705,0.2105263157894737,0.15770232397601489
This morning I saw a large insect flying around. This afternoon while chopping wood I saw a smaller version and killed it. The larger one then came back and I was able to kill it as well.,Negative ID,0,0.749053787516774,0.2105263157894737,0.1576955342140577
It was surrounded by other bees and we could clearly tell it was larger and a different color,Negative ID,-0.0012499999999999799,0.7546842169981487,0.2105263157894737,0.15763088778908396
"Triggered motion on my nest camera. Seems larger then typical insects that have triggered camera. Attachement, screenshot from video captured.",Unverified,-0.01666666666666666,0.8277259549655258,0.2105263157894737,0.1575914291155493
Orange and black,Unverified,-0.03333333333333332,0.906700229540634,0.2105263157894737,0.15755092551732647
We were sitting outside drinking tea one of us had white on and it flew right on her sweater white sweater and we jumped up and it flew away but it was very dark brown and very large at least 3 in and it had a fairly loud buzzing sound,Unverified,0,0.7482919409817885,0.2105263157894737,0.15753514546985023
"It looked similar to a yellow jacket, but was at least 1.5 inches long. We saw it through our apartment window, but were not able to get a picture of it. Wanted to report just in case.",Unverified,-0.024,0.8622049134997298,0.2105263157894737,0.15751682389468
This was different color and much larger hornet than I have seen around our house. Most distant about it was the wings where 90 deg or more off it’s body. Most hornets I have experienced have the wings angled back. It was in our blue bushes and left be,Unverified,0,0.7480661942638082,0.2105263157894737,0.15748761984501225
Numerous sightings of large wasps with brown wings appearing 1-2�?in length. I was personally stung on the back of the neck resulting in the worst swelling I’ve ever experienced from a insect sting. Unfortunately no photos of the wasps themselves. Mo,Unverified,0,0.7465650245630895,0.2105263157894737,0.15717158411854518
"This picture taken at Hidden Lake above Lake Wenatchee.  I don't really think it's a murder hornet, not orange enough, too fuzzy.  Too windy to get a full on shot.",Negative ID,0,0.7459904839712194,0.2105263157894737,0.15705062820446725
Yellow/orange head. about 1 and a half inches long. I was weed eating my lawn and I saw it land on a bush near me.,Unverified,-0.00777777777777776,0.7804869878283187,0.2105263157894737,0.15653527229134198
"Unidentified, huge insect in our house. We got him outside safely. He has a stinger (or think tail-like protuberance) approximately 3 inches. (Not visible in photo.)",Negative ID,0,0.74318371661111,0.2105263157894737,0.1564597298128653
"Outside gardening when I saw a giant hornet (2 inch) come up to a honey bee and attacked it in the air, took it down to the ground and continued attacking it. I caught it for a moment but it got away so quickly.",Unverified,0,0.7422342515068377,0.2105263157894737,0.15625984242249216
"Very large unusual hornet, not the typical ones I see here all the time.  I am a bee keeper and used a landscape torch on 2 of them.",Unverified,0,0.741810158225443,0.2105263157894737,0.15617055962640908
"In my garden on the flowers of garlic chives, 2 large, 1 small",Negative ID,-0.00357142857142856,0.7567053582377147,0.2105263157894737,0.15573496263651138
Probably not one of the ones you're looking for but the biggest wasp I've seen around here. Sorry the picture isn't great but it was active and I didn't want to get any closer.,Negative ID,0,0.739733774688829,0.2105263157894737,0.15573342625027978
spokane valley Washington... landed on coworker. Was not able to get picture but able to see it.. roughly 2in ling orange head,Unverified,0,0.7392101093854476,0.2105263157894737,0.15562318092325214
"Noticed on tree leaves east side of city park in Almira, WA.  W Main St and S 2nd St.  Very large,  didn't stay on leaf long enough to get a photo, but saw it several times.  Much larger than normal hornet or yellow jacket.",Unverified,0,0.45337224621005967,0.34210526315789475,0.1551010315981783
On mint plant in backyard. Much larger than other wasps I’ve seen in Seattle,Negative ID,-0.0125,0.7960413753343416,0.2105263157894737,0.15508765796512455
Eating in the back yard at our house in Wenatchee.  Asian Giant Hornet flew right past us and landed in the grass.  I tried taking a picture but it flew away.  100% sure that's what it was.  It was huge and when it flew past my son's head I initially tho,Unverified,0,0.5893235590699227,0.2631578947368421,0.15508514712366386
A little orange coloration around the head but mostly dark head. Fat and sizable in length.,Unverified,-0.03375,0.8966130575148515,0.2105263157894737,0.1550106436873372
"I believe we may have had these in a ground nest by our house last summer. Orange face, large. Unfortunately I did not take phone, but can excavate in nest site.",Negative ID,-0.019047619047619042,0.8264732984887878,0.2105263157894737,0.15494675958159945
"Was about 2 inches long. Orange face, big abdomen, dark wings. Flew into my garage, and then flew out. Wasn’t able to take a photo because I didn’t have a camera or phone.",Unverified,0,0.7353116906305046,0.2105263157894737,0.15480246118536942
"Found at rest on front porch—approx 9.5 mm long, yellow patches where wings join body (visible when wings extended)",Unverified,-0.005,0.7570498727945922,0.2105263157894737,0.15437892058833522
"Big hives of bees/hornets, I don’t know what they were but really big cloud and very loud flying over our house.",Unverified,0,0.7321325531070934,0.2105263157894737,0.15413316907517757
Unsure if this is one but it is much larger than the hornets that usually get trapped,Negative ID,-0.03,0.6994190080030415,0.2631578947368421,0.1540576336850109
No photo.  I believe that I killed a giant asian hornet that somehow was inside my house.  It was not very active at the time so didn't cause a problem.  This happened before the first Seattle Times article on the subject appeared.  I live in the Ravensd,Unverified,0,0.7312937100745575,0.2105263157894737,0.15395657054201212
Hornet was very large/2 inches long. I was gardening and noticed a perfect hole in the ground about the circumference of a pencil. I flooded the hole with water and a very large hornet came out and was struggling on the ground. Another hornet came out to,Unverified,0,0.7309613491181113,0.2105263157894737,0.15388659981433922
caught this several times on my drive way camera. It was buzzing around for an hour or so not very clear but looks like some kinda big bee,Unverified,-0.0025641025641025598,0.7425352616737457,0.2105263157894737,0.15375911041984391
I don’t know how big those hornets get but added the lead to try to have size comparison for you. I was walking dog so didn’t have anything to put it in.,Negative ID,0,0.7302686326668609,0.2105263157894737,0.15374076477197074
That thing was  huge!,Unverified,0,0.7302442251901214,0.2105263157894737,0.15373562635581506
"Noted Asian Hornet browsing my hydrangea bush amongst the yellowjackets, bees and baldies. Very distinctive.",Unverified,0,0.7298938756151725,0.2105263157894737,0.15366186855056263
We found this giant wasp-like creature when packing up our truck yesterday after camping at our property in Lebam Washington. I live in Kent WA but was at the property all weekend.  My brother still has the bug in a ziploc bag down in Lebam.  My phone is,Negative ID,-0.00127946127946128,0.7359695771766995,0.2105263157894737,0.15366150233668602
About 1 1/2 inches long on the side of the building at 2010 grandview road ferndale wa this is a large insect above unit.104 did not have a ladder for a good look it was still dark have been trying to get a photo was still on the wall when I left about 1,Unverified,0,0.7288537078667374,0.2105263157894737,0.15344288586668156
It was quite large; just under 2 inches and had large eyes.,Unverified,0,0.728826688185822,0.2105263157894737,0.15343719751280463
"Gardening, found this huge carapace. Looks like a remnant of a stinger, too.",Negative ID,0,0.7283058833485764,0.2105263157894737,0.15332755438917398
I tried to vacuum it up with a long attachment but wasn't able to.  I did take several pictures.  I've seen paper wasps many times over the years but have never seen a wasp or hornet this big.,Negative ID,0,0.727480912046859,0.2105263157894737,0.1531538762203914
Huge bee with a huge stinger,Negative ID,0,0.7272346595219906,0.2105263157894737,0.153102033583577
Thing was bigger than any  hornet I’ve ever seen along the bank off south stillagamish river in my back yard haven’t seen anymore,Negative ID,0,0.7265523679150601,0.2105263157894737,0.15295839324527583
I didn’t have my phone on me and when I came back couldn’t find it. There were 5 different bee/wasp species on a few bushes in the front yard. One was at least twice as big as the others with an orange head. Looking up photos of giant Asian hornets m,Unverified,-0.01428571428571428,0.35301323833969284,0.4736842105263158,0.15293108282256127
"I saw an unusually large bee or hornet this evening around an area where I had been working with woodworking tools (lots of sawdust).  It was nearly 2"" in length.  I kept my distance, so I can't give a really good description.  I live in the Ravenna Brya",Unverified,0,0.7251294853151996,0.2105263157894737,0.15265883901372623
"Looking out of my house I noticed a large flying insect from 22 ft. away, I thought it may be a murder hornet so, I when out to see. It was  like the images online and about 1 3/8 inch long (I do not have a smart phone). I tried to hit it in its` head wi",Unverified,0,0.7250636123678573,0.2105263157894737,0.1526449710248121
"I went for a walk this morning while it was still dark. While approaching a lit streetlamp, I saw a large insect crawling on the ground in front of me. It crawled over onto the dirt and stopped. I leaned over and took a picture of it, and then stepped on",Negative ID,0,0.7246902533788591,0.2105263157894737,0.15256636913239138
saw an giant hornet in my back yard but flew away before I could catch it,Unverified,0,0.7246566693106763,0.2105263157894737,0.15255929880224764
Don’t know what specie this is - yellow-faced,Negative ID,0,0.7246116267239449,0.2105263157894737,0.15254981615240945
Unsure if it’s indeed an Asian hornet but it’s about 1.5�?in length. I Saw it flying and smacked it out of the air with a shovel.,Negative ID,0,0.8275363563171148,0.18421052631578946,0.1524409077426264
"The bee was on our car in Maple Leaf, Seattle. It was approximately 1.5 inches long (perhaps a touch longer), and very thick. It does not appear to match any bees we can find online, but most similarly looked like the giant Asian hornet without the back",Negative ID,-0.0085,0.7641632733711148,0.2105263157894737,0.15237647860444523
Our camera outside took video of this wasp.  It looks to be quite large.  We wondered if it might be a giant Asian hornet.  Photo attached.,Negative ID,0,0.4452706627595168,0.34210526315789475,0.1523294372598347
"Larger than the local wasps/yellowjackets/hornets, distinctly more orange. Wasn’t moving fast, possibly temperature related, or stunned by vehicle.",Negative ID,0,0.4448667670752287,0.34210526315789475,0.15219126242047298
We were camping at Sun Lake Park Resort and found it next to the restaurant. I saw an unusually large bee on the ground barely moving. I showed my husband and he scooped it up in a cup. When we checked on it later it was dead and we put it in a container,Unverified,0,0.7228208076557319,0.2105263157894737,0.15217280161173305
"This is the second one we’ve found in our garage.  We live in Moses Lake.  It looks like a hornet, but I don’t see any wings.  It is way bigger than any bee or hornet we’ve ever seen.",Negative ID,0,0.7227570643569001,0.2105263157894737,0.15215938196987372
this thing was 2 inches long easy. ive seen all the different native hornets and wasps before and ive even raised honey bees before. ive never seen something so large and long flying around before. when it landed i saw the coloration and my roommate frea,Unverified,0,0.7220739712231912,0.2105263157894737,0.1520155728890929
"There were four of us that say it fly into the corner of our garage. It was about 2"" and had a total yellow face. I am actually from Wenatchee now and am very familiar with Wasps, Hornets, Yellow Jackets, etc. and this was not one of them. We tried to ge",Unverified,0,0.721796073261902,0.2105263157894737,0.15195706805513728
Very large and brown looking,Negative ID,0,0.7215799704150858,0.2105263157894737,0.15191157271896544
"I spotted one while I was chopping wood.  I commented on it later that night, saying I say big ass hornet and that i think it was a queen.   Never having seen either one.  I am sure it was one unless like I said , our native queen Hornets are a close loo",Unverified,0,0.5768404815510546,0.2631578947368421,0.15180012672396173
"We live in Normandy Park.  Saw the largest hornet I’ve ever seen at least 1.5 inches long and orange brown.  Loud buzzing noise and very long stinger.  Tried to catch it, but unsuccessful",Unverified,-0.00714545454545454,0.46413151232379185,0.34210526315789475,0.15163637861794793
Had very large hind legs w no hairs,Unverified,0,0.7189262234444438,0.2105263157894737,0.1513528891461987
"I saw the biggest dang bee I've ever ,,BY FAR. Yikes",Unverified,0,0.7187999972559078,0.2105263157894737,0.1513263152117701
Not 100% positive. It was very large. Flew in through my back door and came upstairs in evening. Found on the underside of a child's stepstool in morning.,Unverified,0,0.7187782729270612,0.2105263157894737,0.151321741668855
Saw in my ivy. Looked bigger than normal.,Negative ID,0,0.7184465220232461,0.2105263157894737,0.15125189937331499
We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,0,0.7181514360612989,0.2105263157894737,0.15118977601290506
Insect flew into barn opening well above my head where there were medium-sized bumble bees already present. I was immediately struck by it's size. It was much larger than the bumble bees. I moved to the barn opening so that I could view it from a differe,Unverified,0,0.7180750450849067,0.2105263157894737,0.15117369370208564
"We observed the insect flying near our house.   It was approximately 2"" long and predominantly orange and black.  We were not able to get a picture.",Unverified,-0.01833333333333332,0.49489518452826897,0.34210526315789475,0.15097291400528504
"My initial thought was, ""this looks like a huge bumblebee. It was sluggish, appx. 1.25"" long, and I moved it from patio to lawn.  I don't believe it's the Asian hornet, but would like to know if you can identify it. Is it dangerous?",Negative ID,-0.00999999999999998,0.7645180492346723,0.2105263157894737,0.15095116825993105
Recorded on Ring camera and compared to wire hanging in forground seems quite large and YELLOW FACE,Negative ID,0,0.7154151335330745,0.2105263157894737,0.15061371232275253
It is big and aggressive!!,Negative ID,0,0.7153510835659832,0.2105263157894737,0.15060022811915438
It was really big and kept flying at my hysband,Negative ID,0,0.7152309467326718,0.2105263157894737,0.15057493615424672
"Adult daughter stung 3 times on knee.  Could not visualize insect, other than large.  Described searing pain and was prescribed antibiotics for infection.  Sting sites are similar to Asian Giant Hornet stings visualized online.",Unverified,0,0.7151518561112458,0.2105263157894737,0.15055828549710437
It was on my back porch. My dog was chasing it.  At first I thought it was a big bumble bee untill I got a closer look. It was Orange in color and had the body of a hornet.,Unverified,0,0.7131315054443447,0.2105263157894737,0.15013294851459888
Found this today at ocean shores . Has a big stinger coming out of back end .,Negative ID,0,0.7117447557436621,0.2105263157894737,0.14984100120919205
"Husband noted two large hornets, able to hear coming from a distance. One landed on him but was not able to get a picture. Will be building a trap to try and verify.",Unverified,0,0.7116594876180657,0.2105263157894737,0.14982305002485596
Flying around in the trees but passed flew away fast (probably cause we were having a fire) so no nest here. Sorry can’t add photo It flew away to fast but defenitly an Asian giant hornet,Unverified,-0.00399999999999998,0.7306563983790033,0.2105263157894737,0.1498223996587376
"When the leaves dropped from a large maple tree in the yard, a hornet's appeared near the top of the tree, approximately 50 feet above the ground.  It's the size of a soccer ball.  We've near a nest like this in any of our trees.  My wife and I have not",Negative ID,0,0.7115391537983657,0.2105263157894737,0.14979771658912963
have seen a large amount flying around my yard,Unverified,0,0.7106634578448098,0.2105263157894737,0.14961335954627575
My girlfriend who is from another state asked me what type of bee it was in my backyard in Kirkland on a log. It was nothing like anything I've ever seen before. Most notible was the orange colored head and the size of it. We've both been seeing news of,Unverified,0,0.7105709200758733,0.2105263157894737,0.1495938779107102
"Two 1 1/2 - 2�?wasps on blackberry vines in my yard on Mercer Island, WA.  I live mid-island near Lake on 71st Street NE.  I was picking ripe berries when I noticed one buzzing nearby, about 3 �?away. The other one was sitting on a blackberry leaf.",Unverified,0,0.710191720198853,0.2105263157894737,0.14951404635765328
I thought it was a small hummingbird.  It was too fast for me to get my phone app going. It was definitely the biggest hornet I have ever seen!,Unverified,-0.00333333333333332,0.5798489420001713,0.2631578947368421,0.149258493508817
We have a hibiscus tree in the fro y yard that bees love. Today while getting the mail I noticed a very large bee with a orange head. I tried to get a pic but it flew toword me. After I got in the house there appeared to be smaller bees with orange heads,Unverified,0,0.435720327917083,0.34210526315789475,0.14906221744531786
"The bee/wasp appear in our fenced vegetable garden currently under heavy workings by local honey bees. It hovered in front of me for maybe 3-4 seconds then flew off. It was larger than any of the largest wasps we have here, easily by double their size. I",Unverified,-0.008,0.7438561068137964,0.2105263157894737,0.14860128564500977
Flew by itself and landed on arborvitae tree.  Looked larger than average and possibly murder hornet.   It is now not alive and I put in a container if needed.,Negative ID,-0.01,0.752415269508852,0.2105263157894737,0.14840321463344253
The stinger seems longer than the photos we looked at but have seen a hornet or wasp this big!,Negative ID,0,0.7039177944544617,0.2105263157894737,0.14819321988514983
"Huge, different from a yellow jacket, likes to burrow in plant pots soil",Unverified,0,0.7036797622146312,0.2105263157894737,0.14814310783465923
Sounded like a huge Bumble Bee.,Unverified,0,0.7031263408599939,0.2105263157894737,0.14802659807578822
Flying low around back yard. Killed in dirt. Face is yellow.,Negative ID,-0.01,0.7498717853408322,0.2105263157894737,0.14786774428228047
Unusually large hornet spotting outside of Microsoft campus at an apartment complex.,Unverified,-0.0057142857142857,0.7294983529306582,0.2105263157894737,0.147864314902695
"I submitted this 5/27 and haven't heard back.  Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3",Unverified,0,0.43212383299804813,0.34210526315789475,0.14783183760459542
I work on a legal Mariuana farm and it was sitting on a marijuana plant. It’s bigger than eat the picture makes it look,Negative ID,0,0.7001369564684845,0.2105263157894737,0.14739725399336517
I saw a yellowjacket near a spot that I had plugged to prevent them from getting into our attic. I couldn't see well enough to tell if it had managed to get in so I got my binoculars out to sit and watch. In about 1 minute I saw a huge insect fly into my,Unverified,0,0.43047165182839553,0.34210526315789475,0.1472666177307669
"I first thought it was a hummingbird but it did not demonstrate the ""hum"" sound and i was only approx 4-5 feet away. It had stripes on it's body such as wasps and hornets do. It's wings were very large so I next suspected a dragonfly but considering the",Unverified,0,0.4304495564718366,0.34210526315789475,0.14725905879299672
"We weren’t sure what these were, but they are huge and we had never seen anything like them. We saw them in Crescent Bar by the swimming pools.",Negative ID,0,0.5594662039506979,0.2631578947368421,0.14722794840807837
I’ve seen a lot of bees. I spend a lot of time hiking in the woods. I am 99% positive that it is the Asian giant hornet. I have no photos,Unverified,0,0.699252532619916,0.2105263157894737,0.1472110594989297
"Very large, unidentified hornet located near Ellisport, Vashon Island",Unverified,0,0.6991627990805271,0.2105263157894737,0.1471921682274794
I have it trapped.  Pretty large and would die when I hit it with my flip flop.,Negative ID,0,0.6974772455930172,0.2105263157894737,0.14683731486168783
"My neighbors have teenage sons that were over at my house helping clear some blackberry bushes. They knocked on my door and told me that an enormous hornet, roughly 2 inches long, was buzzing around them. I showed them pictures of the asian giant hornet",Unverified,-0.0014285714285714201,0.43337604747894426,0.34210526315789475,0.1468316553405411
Large mostly black wasp like insect noted on firewood pile.,Negative ID,0,0.6973885922887025,0.2105263157894737,0.14681865100814792
"We aren’t totally sure what this is, but we’ve never seen one here in 37 years. It was very big, with a very painful looking stinger.",Negative ID,-0.02733333333333332,0.6617578765535947,0.2631578947368421,0.1468134762860337
Neither my husband or I had a camera on hand; but it was buzzing by and was as large as a hummingbird...it was extremely loud and went past us and into the forest.  The two of us knew what it was right when we seen it but we didn’t know who or how to r,Unverified,0,0.6972137769081482,0.2105263157894737,0.14678184777013648
"Very large hornet, all yellow and more then an inch long",Unverified,0,0.42846563580255626,0.34210526315789475,0.1465803490903482
"Sitting on fence face, quite large all over",Negative ID,0,0.6960627165952659,0.2105263157894737,0.14653951928321388
The large bug (or hornet) was black and slender about 2 inces long. There was no yellow on it.,Unverified,-0.00011904761904759999,0.309472296600829,0.4736842105263158,0.14647309287608193
"Not a paper wasp, yellow jacket or bald faced hornet. I’m very familiar with those ( and there’s been very few this year). It looked at least two inches long, wide around unlike other bees I commonly see, and had on thin stinger or ‘line�?coming",Negative ID,-0.023277777777777762,0.8052073912147917,0.2105263157894737,0.14623956774112576
"Has lighter color, may be a bald faced hornet. But this guy is huge",Unverified,0,0.6926346591500294,0.2105263157894737,0.14581782297895357
I believe I saw one at an ARCO in lake forest park. Looked exactly like the pictures online and was quite large,Unverified,0,0.6925010353286046,0.2105263157894737,0.1457896916481273
"It was around two inches long , yellow and black  and it flew.",Negative ID,-0.01444444444444444,0.46818468323515555,0.34210526315789475,0.14572399982021406
I'm  fairly familiar with the hornets and wasps commonly in Washington state. But this was big!,Unverified,0,0.692073862698187,0.2105263157894737,0.14569976056803938
I found this in my flower garden. I cut it in half since it looked so menacing and when I went back 5 minutes later to show my husband a hornet had stolen the body. The tail (stinger) segment was black and kept moving for about 5 minutes after I killed i,Negative ID,-0.05111111111111112,0.9343463538182718,0.2105263157894737,0.1455933844295777
Unusual large hornet with distinctive markings,Unverified,0,0.690728998670943,0.2105263157894737,0.1454166312991459
"Approx 1 1/2 inches long, black eyes, orange wings & antenna",Negative ID,-0.02166666666666666,0.4882078683953887,0.34210526315789475,0.14535181462649263
It was dead. It's huge.,Negative ID,0,0.6895022166542414,0.2105263157894737,0.14515836140089294
