,Unnamed: 0,raw,cluster,s,pol,sub,similarity
213,213,"Put out bag type trap with bait for Hornets/ Wasps on patio. Quickly had a large swarm. As we watched, Very large Wasp ? kept swooping in and hauling away the smaller one's. Had not ever seen wasp this big and did not see any in 2019. Quite fascinating t",[1],Unverified,0.2543650793650793,0.4892857142857143,0.18561491873115302
214,214,Noticed giant hornets on my way up the mountain.  They could fly very fast.,[0],Unverified,0.3533333333333333,0.8933333333333332,0.09642127127886785
215,215,Flew in my slider from my dining room. Had screen door open!,[0],Unverified,0.0,0.5,0.13912855988816805
216,216,"This was inside my apartment, I was so scared of it i think i injured it but it landed in an enclosed container so i dumped it outside, I noticed that someone else has reported one in the neighborhood also, just so you know i text my mother about it on N",[0],Unverified,0.0,0.05,0.2606158723226852
217,217,We had a small hive of these Hornets move into ournsand stock pile near Issaquah. They were not aggressive and we were able to spread the sand kill them. We haven't seen any so far this year.,[0],Unverified,0.1124999999999999,0.60625,-0.17794609919742302
218,218,Sounded like a huge Bumble Bee.,[1],Unverified,0.4000000000000001,0.9,0.3626556593234892
219,219,lol lo,[1],Unverified,0.8,0.7,0.5424382587273916
220,220,"I saw huge flying bug, that I thought was an over-sized hornet. Later I read about the current issue with the hornets and wanted to make a report. I didn't get a clear look of it cause I am prettified of stinging insects, so it might have been this elm s",[1],Unverified,0.125,0.4208333333333333,0.47132422973712285
221,221,I don’t have a photo since I saw it on my garage door and it was not a bee 🐝 or wasp I normally see. It was huge- it looked twice as big as a normal size wasp or paper wasp or yellow jacket. I live in the White Center Area in Seattle.,[0],Unverified,0.0920454545454545,0.3625,-0.05324988432697616
222,222,"I saw a huge bee. It was orange and black and definitely not a local bee. It was sitting on my house in Bonney Lake, WA. I don’t have a picture but I’m certain is was the Giant Asian Hornet.",[1],Unverified,0.0746031746031746,0.4841269841269842,0.23364313686335528
223,223,I am a bee keeper and one of my hives was a dead-out this Spring.  It must have died late October or early November.  It was a huge healthy hive with ample honey comb to make it through the winter.  Upon Spring inspection in March the hive died.  There w,[1],Negative ID,0.175,0.575,0.5139322267638312
224,224,Insect was seen flying near a wetland area close to my property.,[0],Unverified,0.1,0.4,-0.18326810659944184
225,225,"My picture is not doing justice to the size of the creature we came across. It was over an inch long. It did not appear to be dead, but was also not attempting to fly. It kind of looked like it was stuck in the mud? It is a breezy, cool day.",[1],Negative ID,0.3,0.65,0.5599847472376294
226,226,"I, without a doubt, saw this hornet on the shoreline of Banks Lake in Grand Coulee WA near the NORTH DAM side of the lake.",[1],Unverified,0.3,0.7,0.5006985621319877
227,227,"I saw a wasp approximately 1 1/2 inches long with a dark abdomen with one broad orange stripe across it. It had prominent eyes on an orange head. it was on the ground near a hole, that I suspect might be a nest.",[0],Unverified,0.0104166666666666,0.5187499999999999,-0.24659530097485036
228,228,In the early autumn of 2019 my husband and I were sitting outside at our picnic table when we saw a yellow jacket and one of these Asian Hornets (which dwarfed the yellow jacket) get into begin to fight with each other.  Within seconds the yellow jacket,[0],Unverified,-0.0035714285714285,0.1035714285714285,-0.14760306109156873
229,229,Seen on Elliott Bay Trail near The Port of Seattle Marine maintenance facility.,[1],Unverified,0.1,0.4,0.2537298052261273
230,230,"These are not recent. My mom and I had one visit our apartment in Kingsgate, Kirkland, WA in 1979-1980!",[0],Unverified,0.0,0.25,-0.031988959586144325
231,231,"I believe we may have had these in a ground nest by our house last summer. Orange face, large. Unfortunately I did not take phone, but can excavate in nest site.",[1],Negative ID,-0.0952380952380952,0.4984126984126984,0.5077646919974574
232,232,Observed on a few occasions what looked to be this giant hornet in my garden on Vashon island in Washington state.,[1],Unverified,-0.1,0.55,0.43903835448953843
233,233,We observed a very large bee with similar description to the Asian giant hornet. We did not have time to photograph it before it flew away.,[1],Unverified,0.0696428571428571,0.4892857142857143,0.40202219960866153
234,234,"Saw it resting on my deck railing on May 1st. Thought it was a yellow jacket queen at first because it was huge. Now that I see your pictures, I'm fairly certain it was not a queen but an Asian hornet. I truly hope I'm wrong just the same.  I have seen s",[0],Unverified,0.0520408163265306,0.4042517006802721,0.14164248181127564
235,235,"I went into my bedroom this morning and saw movement on a newspaper on my bed. I was the biggest hornet I have ever seen. Close to 2 inches long and rounder than any hornet I’ve ever seen. I dropped my iPad on top of it, picked up the newspaper with iP",[0],Unverified,0.225,0.45,0.03712647972645721
236,236,"On garage door, clearly visible on white background. We have lived on site with same insect species for over 25 years. Shocking to see. Left it alone and went in the house, we did not know what we were dealing with.",[1],Unverified,-0.18,0.3016666666666666,0.3673733397766396
237,237,I believe that I saw one of these giant wasps on Easter Sunday. My husband and I were outside all day working on our garden. At one point I had left our veggie garden and was walking back along the side of my husbands shop (which is 30�?in depth) and I,[1],Unverified,0.0,0.2625,0.5603206177552541
238,238,This was definitely an Asian hornet.  It was inside our cabin and we trapped it in a glass to get it out - tried our best to get a picture as it was so inordinately huge and scary looking.  We hadn’t realized what it was at the time or we would have do,[0],Negative ID,0.14,0.44,-0.039780442213587876
239,239,"Very large wasp, orange features",[0],Unverified,0.2785714285714286,0.5571428571428572,0.11224630377772782
240,240,Found one in my shed. Killed it. Saw an article about them later so I wanted to report it,[0],Unverified,-0.1,0.0,0.1393416126638099
241,241,Very large hornet on the bike paths at SeaTac park.,[1],Negative ID,0.2785714285714286,0.5571428571428572,0.2589620498155623
242,242,This was killed. Its huge,[0],Negative ID,0.1,0.45,0.05395476893151041
243,243,I killed this last July and took pictures because I’d never seen anything like it. I have 2 pictures,[1],Negative ID,-0.1,0.0333333333333333,0.48154215034511355
244,244,Found sleeping on my plant starts in my basement,[1],Unverified,0.0,0.0,0.2765044562811791
245,245,We saw this hanging out on our shed.  We think it might be a yellow jacket but it was abnormally large.  Since we're not insect experts we decided to send it in just in case.,[1],Negative ID,0.1071428571428571,0.2142857142857142,0.4651089881857236
246,246,The hornet entered my home through my window. I attempted to get it to go through the window again but ultimately had to kill it. I used a chemical spray to immobilize it before crushing it.,[1],Unverified,0.2,0.95,0.5713939309120178
247,247,"I do not have a photo to attach at this time, I will resubmit this form and attach the photo in a few days when I am able to go a take a photo. The bees were large, orange and very irregular from the bees I am used to seeing as a botanist. The bees were",[0],Unverified,0.1785714285714285,0.3633928571428571,0.08905664487069266
248,248,"On Friday, May 1st, a sighting was made of a bee that was abnormally large in size. When it was discovered, it had an exceptionally long black stinger, ranging from half an inch to one inch. It was first believed to be a really large bumble bee, until ar",[0],Negative ID,0.0492063492063492,0.365079365079365,0.19391535040749996
249,249,I think i killed 2 with spray but they went underground,[1],Unverified,-0.2,0.0,0.5159246626827452
250,250,On my grandson’s flip flop.  About 2�?long.,[0],Negative ID,0.0,0.0,0.27584698226268367
251,251,I was sitting at the table and a huge bee buzzed against the open screen on the patio door. I was stunned the bee was sounding louder than the typical bee we usually see . This one was built much bigger than I have seen almost 2 inches.. I though it was,[1],Unverified,-0.0033333333333333,0.53,0.33729473344153826
252,252,Saw it on a wooden stake. Didn't realize it was an issue. Looked dangerous so killed it.,[1],Unverified,-0.2666666666666666,0.3,0.4294318823902695
253,253,My mom saw a lot of rear insects like large size of bees especially in the morning flying low and avoid contact with humans.,[0],Unverified,0.0714285714285714,0.5761904761904763,0.2720870446620716
254,254,"My daughter and I saw a very large reddish/orange wasp flying near the landscape on the road behind our house a few hours ago.  Didn't read about this wasp until just now so we didn't think anything of it at the time.  Sorry, no photo.",[1],Unverified,-0.1442857142857143,0.5514285714285714,0.4939786289577131
255,255,"I never seen one before, but it landed on my car fender and I was going to take a picture to find out what it was. Glad I didn't touch it. It's a definite match from the pictures. They are in hoquiam wash for sure.",[1],Unverified,0.3333333333333333,0.7962962962962963,0.43931190890294536
256,256,"Found on our deck.  It was striking because it was so large.  Also the wings seemed unusual, sticking more out from the body instead of following the contour of the body.  It was alive, but struggling.  The head was also more orange than the typical yell",[1],Negative ID,0.2309523809523809,0.5535714285714286,0.2478902243384962
257,257,"If they fly in groups, then that is what we saw. They were huge and loud. There was a huge cloud of them. And they were flying fast. I never heard of murder hornets at that time but they scared me enough I ran inside my house",[1],Unverified,0.3166666666666667,0.7666666666666666,0.4904670821295844
258,258,Damn near 2in long and thick,[1],Negative ID,-0.0833333333333333,0.425,0.5664828817049662
259,259,There was 1 maybe 2 large bees (?) in among numerous other normal size bees  at a boat ramp in central ferry.  I don’t think it’s what you’re looking for but here is a pic,[1],Negative ID,0.0478571428571428,0.4407142857142856,0.1575070710387081
260,260,"I was at the Birch Bay Waterslides at the top of the tower in line to slide down when I saw a wasp larger than I've ever seen before. I remember thinking, ""Wow, was that a bee? If it was I'm sure I'll hear about that."" It was yellow and black and very la",[0],Unverified,0.1222222222222222,0.4888888888888888,-0.10396628380684113
261,261,Fly across the side of my left side and landed on the grass but did not get close to it,[1],Unverified,0.4,0.45,0.28370441322180406
262,262,It was flying around the apartment complex where i live in sumas wa right on the Canadian border possible info on a hive location,[0],Unverified,0.0305194805194805,0.6089285714285715,0.3128070403235378
263,263,"For sure biggest hornets I've ever seen..Saw ( 2 ) of them when exiting my Jeep on a logging road when checking my oil level. Thought they were hummingbirds. Very loud sounding. Got close to me & left dipstick out closed my hood, drove up road little bit",[0],Unverified,0.0685,0.4977777777777777,0.15379764304875776
264,264,Dead hornet. Possible others flying around,[1],Unverified,-0.1,0.7,0.3023035765108135
265,265,"Was on my thigh as I was biking, flicked off a few times (I believe dead by the end)",[1],Unverified,-0.2,0.25,0.49919663590413554
266,266,I saw it resting on the side of an oak tree. When I went to take a photo it flew away. I saw a couple of these in Japan about  10 or 12 yrs ago.,[1],Unverified,0.0,0.0,0.4465004478339796
267,267,"1.5-in yellow/black giant striped bug seen in my yard in Mountlake Terrace, WA. I hadn't heard of the Asian giant hornets when I saw this but took a picture because it was such a surreal-looking bug. I have also reported this through the WISC app. The ph",[1],Negative ID,0.0,0.625,0.2886572226562917
268,268,Hard to tell if it was a very big yellowjacket or asian giant hornet. It was over an inch big though. It seemed very aggressive.  It flew in my car while i was stopped talking to someone. Was attacking my dashboard but seemed week at flying. I was able t,[1],Unverified,0.0583333333333333,0.3852380952380952,0.25871645322552433
269,269,I saved my photo in my phone and tried looking it up to see what kind of bee it was but didn’t find any information on it. Can you let me know if it’s the Asian bee?I also have more pictures showing it’s size. I have one next to a quarter so you ca,[1],Negative ID,0.275,0.35,0.23452740861447874
270,270,I believe I have the hernet's nest.  I saw them flying around my yard last summer.  What should I do?,[1],Negative ID,0.0,0.0666666666666666,0.5620359003543853
271,271,"Date is estimated, but I kept hearing buzzing in my bedroom a few years ago and found one of these inside my home. I had never seen anything like it before and call being quite startled at how huge this bee inside my home was. It seemed to come from a cl",[0],Unverified,0.1,0.5,0.12658174994091193
272,272,The hornet was seen towards the end of the summer of 2019 in early afternoon: very large orange and black it caught another insert on a bush and flew off with it.,[0],Unverified,0.0706349206349206,0.4301587301587302,0.2181196808056147
273,273,I noticed these in the ground beside our home last year.  I flooded the ground and beleived they were killed or driven off as I did not notice them since a few attempts at flooding.  They were coming out of a number of holes in the ground in an area abou,[0],Unverified,-0.1333333333333333,0.0555555555555555,0.26622521121925846
274,274,"I am a trained  aquatic entomologist and I work for WA Dept. of Ecology  and live in Bellingham, WA.  Last fall I was cleaning out a window sill in a spare bedroom and noted the  dead body of the largest wasp I have ever seen.  After seeing the photos on",[0],Unverified,-0.0212121212121212,0.3222222222222222,-0.09069168905003203
275,275,"Last year I saw three of these hornets on Mercer Island. They were about two inches large, and had an orange tint. The date is an estimate. I believe I saw it sometime in the spring last year.",[1],Unverified,0.0714285714285714,0.1873015873015873,0.649156661828359
276,276,Found on climbing rose plant in backyard.,[1],Unverified,0.6,0.95,0.5690384261034153
277,277,"Found one flying around trapped inside of my barn. This hornet was huge, vividly orange and black, and had a large head and eyes. It appeared to have a fuzzy body. It was also very loud. This was unlike anything I've seen here before. I'll get a photo if",[1],Unverified,0.0837698412698412,0.5853174603174602,0.6540334522724152
278,278,"No picture taken but positive what was seen in backyard was the Asian giant wasp. It caught my attention as it was loud, big and had an obvious orange face. Very distinct looking",[1],Unverified,0.1024675324675324,0.4764935064935066,0.3228254126453841
279,279,"Saw the biggest hornet flying against the window trying to get out the main door of my workplace. I killed it with a papertowl and my hand then threw the body away. Did not take a picture but head was bright yellow with big eyes, black and yellow on the",[1],Unverified,0.0714285714285714,0.2380952380952381,0.39241398208671147
280,280,"Took one head on at ~20mph on my bike that got stuck in my bike helemt. I got off my bike, took my helmet off and had never seen anything like it. Got it out of my helmet and it appeard to just be stunned. It disapeared into some bigger rocks so I failed",[0],Unverified,-0.25,0.4,0.023281667197847532
281,281,The attached photo is of only the mid section of the bee. I keep bees on my property and the bee found in the yard was not a familiar bee to me.,[1],Unverified,-0.0625,0.5,0.547355404385814
282,282,Close to Humming bird feeder inside sugar water trap.  Has a live specimen in his possession.,[1],Unverified,0.1363636363636363,0.5,0.649641180479968
283,283,there was a be caught between my blinds in my window when I opened the window to let it out at fell on my windowsill and it was a normal-looking bee/ hornet except it was about 2 inches long. By far the biggest bee/hornet I ever saw.,[1],Unverified,0.025,0.7,0.627395306913941
284,284,It was on my back porch. My dog was chasing it.  At first I thought it was a big bumble bee untill I got a closer look. It was Orange in color and had the body of a hornet.,[1],Unverified,0.0833333333333333,0.1444444444444444,0.37442603276835545
285,285,"Slowly buzzing around looking for a flower. Not fast and a size of a large bumble bee about 1.5 inches. Striped rust color,  black, fat. Only saw one.",[1],Unverified,-0.0704761904761904,0.5723809523809524,0.42809250834915374
286,286,I have had four of these I think. They are large with an orange head and dig holes in the dirt and make a burrow. I have killed as many as ten last summer.,[1],Negative ID,0.1028571428571428,0.199047619047619,0.5633770142440443
287,287,1 of my tenants observed about 4 of them hovering around their backyard and eating the rhodie flowers. They were there a while and left. He have not seen them since and he was unable to get a photo.,[1],Unverified,-0.25,0.25,0.6454407773636005
288,288,Found and killed 2 of them that flew into my house. I am very familiar with yellow jackets and described what I saw as a yellow jacket on steroid.,[0],Unverified,0.071875,0.1625,-0.14295789715036303
289,289,"2 inch long insect with large dark orange head, indistinct strips and 3 hair like extensions were stinger would be.",[0],Unverified,0.0047619047619047,0.4095238095238095,0.06252762824426301
290,290,Date is approximate. I am absolutely posotive of sighting property oner in area also owns property in custer,[0],Unverified,-0.1,0.75,0.03782705937650193
291,291,"Found this bee in the living room, hovering and banging into the living room light. It was killed by blead water spray.",[1],Negative ID,0.1,0.35,0.47761997790248306
292,292,The app you are requesting people to download requires access to all of their phone and good people who care have just told me they won't download the app. Please fix this so you can better track these things.,[0],Unverified,0.6,0.55,0.11720922253853469
293,293,Was out for a walk and was charged by one of the Hornets. I got a very good look and the size and stinger made me google it right away. It is a giant asian hornet. Could not get a photo as I was trying to get away from it.,[0],Unverified,0.2989285714285714,0.5789285714285715,0.22018666322584504
294,294,"We are unsure this was an Asian Hornet, but it was certainly unlike anything we had seen before...or since. Here is a link to the original Facebook post. ( ",[0],Negative ID,0.1964285714285714,0.4404761904761904,0.2541794630250445
295,295,"One spotted and killed outside another inside, smashed both, no photo to include, they were HUGE",[0],Unverified,0.0666666666666667,0.3166666666666667,-0.17432675637925665
296,296,"I was out in my yard,  near where I have birdhouses mounted on poles. I usually see a lot of bird activity in the houses, but have not this spring. Out of the corner of my eye I saw a huge hornet flying with and dragging a honey bee into the birdhouse. I",[1],Unverified,0.0833333333333333,0.5166666666666667,0.2598515355959535
297,297,Found it dead in pool filter,[1],Negative ID,-0.2,0.4,0.21459380069195672
298,298,"My boyfriend and I heard a very loud buzzing, and saw a LARGE bee circling the light bulb in his shed.  We were shocked by its size and didn't know what it was until I saw an article the next day about the Asian Giant Hornet, and I feel confident that's",[0],Unverified,0.0680357142857143,0.5952380952380952,0.09137567669245915
299,299,We have them in the back yard,[1],Negative ID,0.0,0.0,0.4507299816166913
300,300,It was in my raised garden bed and seemed slow moving until I killed it.  It was huge and angry.  Not sure why it was in my raised garden bed weeds.,[1],Negative ID,-0.1699999999999999,0.6377777777777778,0.29826950350155434
301,301,"I was standing outside my home when a loud insect came circling my head. My husband was next to me and luckily waved it away after several tries.  It even scared him.  He said it was almost 2"", black and had the ugliest face he's ever seen. I had heard o",[1],Unverified,0.0238095238095238,0.3595238095238095,0.6311609271499846
302,302,"The Hornet was in our house stuck in a mini blind in our skylight. This was nothing we had ever seen before, unfortunately we have no pictures and my wife caught it and let it go outside.",[0],Unverified,-0.3333333333333333,0.5722222222222222,0.09486626479774714
303,303,It was quite large; just under 2 inches and had large eyes.,[1],Unverified,0.2142857142857142,0.4285714285714285,0.3928903129503683
304,304,Was by our pond and pulled some grass out of the groundat the edge of the water. I felt a burning on my calf which was only covered by boot socks. I figured i was stung which normally does not bother me much. But the pain became extreme and whatever was,[1],Unverified,0.0562499999999999,0.7124999999999999,0.5526517853692726
305,305,"Sorry, couldn't get phone out fast enough, but it was huge!",[1],Unverified,0.05,0.75,0.584605304952021
306,306,I had not seen any articles or warnings yet. A very very large black and red bee bumbled past at face height. Stopped me in my tracks. It was the size of a newborn babies bootie! NOT to be confused with any other bees or bugs. I got to watch it closely f,[1],Unverified,-0.1209325396825396,0.3859126984126984,0.5601329493301886
307,307,Huge orange faced wasp/hornet flying around my garage.  Tried to kill it as my wife is allergic to vespids but could get to it.,[0],Unverified,0.4000000000000001,0.9,0.1699704380593849
308,308,Landed on the window where it stayed for about 3-5 mins before flying away. Was 1.5 inches in length and looked like a cartoon character wasp.  Didn't know what it was until all the news and pictures about the murder hornets started to surface,[1],Unverified,0.0,0.0,0.3893735090063678
309,309,"This was found dead outside of our garage on the evening of June 4, 2018. Took pictures because it looked unlike anything we had seen before, but after a few months we threw it away.",[1],Negative ID,-0.1333333333333333,0.1833333333333333,0.4714558390555558
310,310,"I didn’t take a picture, but I’m quite sure it was an Asian Hornet. It was quite large and had the same identifying markers as photos. It was only moving a little...on my deck. I brushed it off and put a rock on it.",[1],Unverified,0.119047619047619,0.4237433862433862,0.31256083560486636
311,311,"Could not get a picture, was too afraid of being stung. It was definitely 2-2.5 inches long and was NOT a wasp.",[0],Unverified,-0.2166666666666666,0.6,-0.1887100966060879
312,312,"I live in a 4th floor apartment on the water with big windows. It flew in my balcony door and went to a window. I hit it with a box lid, but then I felt bad because I thought I killed a bee. Upon further inspection it was a disturbing looking bee so I di",[0],Unverified,-0.2106060606060605,0.4277777777777777,0.04454355789693417
313,313,Single specimen sighted on the ground,[0],Unverified,-0.0714285714285714,0.2142857142857142,0.11027963844869562
314,314,I'm in Kentucky and a friend that lives close posted this pic asking what it was I think it's the right one please confirm,[1],Unverified,0.2857142857142857,0.5357142857142857,0.4808134530429487
315,315,Big and nasty,[0],Unverified,-0.5,0.55,0.1894900947843713
316,316,"Weeding in garden bed with small leafy shrubs. Insect came up through the bush next to me, sat on leaf for a few seconds and flew away. It caught my attention because of it's size. Very distinct yellow stripes along the back. Does not resemble any of the",[1],Unverified,-0.01,0.1483333333333333,0.25507334338984006
317,317,Hoping its not. I have two bee hives.,[0],Unverified,0.0,0.0,0.1511609923818873
318,318,I saw this hornet last year around this time in my yard.,[0],Unverified,0.0,0.0666666666666666,0.14970936833652324
319,319,"I was stung on both legs while walking on my property on the PO River, north of USK, Wa. The sting was an immediate goose egg as Coyote showed, I managed to swat the one off of my right leg and It was HUGE, the left leg got the most toxin, besides the sw",[1],Unverified,0.2964285714285714,0.4839285714285714,0.6521068486902449
320,320,I killed this hornet with a bug zapper it took about 30 to 40 mins to kill every time I hit it it came back with vengeance. I still have it and stuck it in a jar if I am contacted I can send you a picture.,[0],Unverified,-0.1,0.0,0.11306278390154519
321,321,I saw a very large orange and black hornet like insect hovering near one of my garden beds. It moved similarly to a yellow jacket but was much bigger. Chicken that I am I left.,[0],Unverified,-0.0554421768707482,0.40578231292517,0.2598735230871373
322,322,Noticed on a branch near my back patio.,[1],Unverified,0.05,0.2,0.6593121310075124
323,323,"It was on the wet, muddy ground where the street sweeper was cleaned out at Blaine Public Works Dept, observed by me and two other employees. We covered it with a box but couldn’t capture it before it flew away.  It was had the orange face, plump body,",[1],Unverified,-0.075,0.2805555555555555,0.28972103990338466
324,324,I saw a larger than normal yellow insect,[0],Unverified,0.0499999999999999,0.3833333333333333,0.10593700910814935
325,325,I didn’t have a way to take a photo but recognized it by size and appearance from reading various news articles within recent weeks.,[1],Unverified,0.0,0.375,0.4314021100876508
326,326,not sure if it a yellowjacket or ?,[1],Unverified,-0.25,0.8888888888888888,0.5903073518364518
327,327,"Two inches, orange colored bee on our property just now; didn’t seem scared of being near humans and approached me several times; didn’t have my phone near to take a picture",[1],Unverified,0.0666666666666666,0.2666666666666666,0.2684065026144877
328,328,"I believe I have an underground nest of these hornets in my back yard.  I noticed after disturbing it while mowing.  I do not intend to get close enough to get a photos, but there is a distinct orange coloring to these bees.",[0],Negative ID,-0.05,0.4,-0.1066965232603252
329,329,"It looks like it might not be, but I figured I would send in pictures just in case.",[1],Unverified,0.0,0.0,0.5279199570417404
330,330,approximate date,[1],Unverified,-0.4,0.6,0.4833817069177274
331,331,"It flew in through our open patio door, late morning. I remember thinking it looked larger, and the black & yellow stripes were solid. I don't recall seeing the orange head portion. We used a dish towel to ""swoosh"" it back towards the open door. It flew",[0],Unverified,-0.0583333333333333,0.3291666666666666,-0.08421490140328253
332,332,"Is this possibly an adolescent Asian Giant Hornet? More yellow than orange & about 1"" long. Flew in my home office window. Hit it hard enough with a stick it would have killed a yellow jacket. Scooped it into a cup & was fully recovered within a few minu",[1],Unverified,-0.0219696969696969,0.3674242424242424,0.4865283363395267
333,333,I have observed this insect more then once. Once last year in the Columbia gorge near Cape Horn and again in felida near the WSUV campus,[1],Unverified,0.175,0.3416666666666667,0.3330980482166288
334,334,Looked like a yellow jacket on steroids was over an inch long I stepped on it to kill my wife scooped up with shovel and put in yard waste bin,[0],Unverified,-0.0833333333333333,0.1333333333333333,0.08298384450651981
335,335,It was in my garage.  It was definitely one of the murder Hornets.  I tried to kill it but it got away.,[1],Unverified,0.0,0.5,0.5164569642808702
336,336,Saw on my car door in the handicap spot.,[1],Unverified,0.0,0.0,0.47944636565667614
337,337,Huge bee! At least 1.5 inches long.,[1],Unverified,0.05,0.5666666666666668,0.47230785687764487
338,338,The surface that the hornet is sitting on is about 2.5 inches.,[1],Unverified,0.0,0.0,0.314113240495876
339,339,It was big about 2.5 inches long.  I kicked it off the chair and killed it but I’ve seen several.,[0],Unverified,-0.0625,0.125,-0.07959198048683229
340,340,Big bee,[1],Unverified,0.0,0.1,0.34142980269259876
341,341,I’ve asked the original person to report their sighting as well. If he hasn’t/won’t I just wanted to make sure it was reported. The screen shot I submitted should let you find him if you search the next door app.,[0],Unverified,0.2916666666666667,0.5462962962962963,0.21897826998805006
342,342,We have experienced what looks to be a huge hornet. Both time it sounded like a rock hitting our third story bedroom window 4 to 5 times before giving up and walking back and fourth across the screen before flying off.,[1],Unverified,0.24,0.36,0.2444977617104693
343,343,99.9% positive my family and I saw them in our area last August through Oct. Didn't think anything of it but after the recent information we've seen we are sure it was them. The size and color is the same as what we witness. And we live in a very wooded,[1],Unverified,0.1519480519480519,0.3822871572871572,0.3849291342276114
344,344,"Was in shed buzzing, I left and came back it was gone, while i was working in shed it came back trying to come in, I burn some wood to start smoking it left again...but every now and then I could hear the buzzing of its wings but never saw it again..",[1],Unverified,0.0,0.0,0.3624561884888896
345,345,About the size of a hummingbird.  Tried to enter thruo our patio door.,[1],Unverified,0.0,0.0,0.3275177953971757
346,346,"I have seen quite a few the last 2 Summers in Prosser, Wa!  I have killed quite a few in my backyard, as they seem to be attracted to it after I water!  These are easy to identify with their fluorescent orange color, size, & loud buzzing sound when they",[0],Unverified,0.0404761904761904,0.3285714285714286,0.27216902289677547
347,347,Walking along 5 mile trail beside Point Defiance Zoo and a hornet flew up to me. Looked to be large and orange in color,[0],Unverified,0.2142857142857142,0.4285714285714285,-0.010216950104761592
348,348,This was dead on my front porch last summer. Looks like it might be an elm sawfly. But thought I would send the pic anyway.,[1],Unverified,-0.1,0.2333333333333333,0.2483311538722504
349,349,"Date is approximate, can be verified by campsite res. I seen one at campsite 290, disability site. I've been camping here since the 80's. I know the date might be earlier than other reports. This wasp cannot be mistaken for another,freakishly large head",[1],Unverified,-0.0776785714285714,0.4758928571428572,0.4034008043783682
350,350,We camped on beach two. two Huge bees with long stingers kept coming at us wouldn’t leave us alone (my husband batted at it and hit one and it still came back in phased.,[0],Unverified,0.1166666666666667,0.4333333333333333,-0.07427076528762916
351,351,"In the backyard gardening, had this flying animal hover near me and thought it was the largest bumblebee i'd ever seen but it acted very strange. seemd to hover in a way that bumblebees don't. and again, it was huge. i think it was not a bumblebee but on",[1],Unverified,0.145,0.4983333333333333,0.37766714057436696
352,352,"I was in the process of installing the cover on my bbq and saw it on the cover and not sure what it was , I hit it with a spatula, not sure , Shoreline WA",[0],Unverified,-0.25,0.8888888888888888,0.12682875826161494
353,353,Landed on my open car window .I swat at it twice it didn't die then it like flew away and came back at me. I rolled up my window before it could get me.,[1],Unverified,0.0,0.25,0.3686086601405232
354,354,"Pullman High School, upper lot, slow flyby headed north, one hornet...",[1],Unverified,-0.0466666666666666,0.3133333333333333,0.5055433159073194
355,355,"A friend found a gigantic bee on our property two summers ago. (We've since moved) It was dead but bigger than any bee I've ever seen, about 1-2 inches long.",[1],Unverified,-0.0833333333333333,0.4333333333333333,0.31661338606780326
356,356,"It has a black body (thorax) and yellow/orange head. VERY loud and VERY big. not afraid of me. It stays in the grassy area near my front door, where I take my tiny puppy out. We have always immediately left, so no pictures, unfortunately.",[1],Unverified,-0.0170833333333333,0.5454166666666667,0.2855146473273635
357,357,Apologies for no picture. We were unaware of this situation when it happened but it looked exactly like your photo. We were at the Wendy’s drive through in Covington and it landed on our windshield for a few minutes.,[1],Unverified,0.0166666666666666,0.2833333333333333,0.3869028575718403
358,358,I was starting my lawn mower in my dirt driveway when it came out from under the lawn mower and chased me it was big enough that I was able to swat at it and it hit the car hard and it didn't faze it at all and kept after me as I ran down the drive way u,[0],Unverified,0.0087962962962962,0.3592592592592592,-0.05953851783027252
359,359,Long and at least 1.5 long (2) of them,[0],Unverified,-0.1333333333333333,0.4000000000000001,-0.05953851783027252
360,360,in the portapotty,[0],Unverified,0.0,0.0,-0.17940793099977007
361,361,in portapotty,[0],Unverified,0.0,0.0,0.07761410441318596
362,362,everywhere,[1],Unverified,0.0,0.0,0.43782840779534093
363,363,We stayed at Sun Desert Resort in Potholes from May 2018 to November 2018 and around the middle of July we notice a weird large bug flying close to us so I hit it with a bug zapper  tennis racket. It hit the ground and  zapped it again. A real spooky hug,[1],Unverified,-0.0214285714285714,0.4321428571428571,0.3607282464426977
364,364,I was on the shore of Pot holes resirvour when another member of my group pointed out a large harnet. It flew off before I could get a photo. I had no idea what it was except a really big hornet. I am a bee keeper in Kent WA. so I am familiar with bees.,[1],Unverified,0.1964285714285714,0.3428571428571428,0.46451140884999875
365,365,"Unfortunately I never got a picture of one, but in my last apartment there were hornets that occasionally came out of the fireplace. I don't know for sure if they were this hornet, but they were bigger than any I've ever seen before. We no longer live th",[0],Unverified,0.1477272727272727,0.513425925925926,0.003627434987531699
366,366,I’ve seen 3 of these.,[1],Unverified,0.0,0.0,0.4993973473707835
367,367,"Found dead wasp while moving wood from our wood pile, stuck near aap",[0],Unverified,-0.05,0.4,0.15543370429184977
368,368,"I saw a wasp at my apartment. The wasp was very large and had long legs. The wasp was flying around harassing my dog. I shooed it away from my dog, and it began harassing me.  Finally it left me alone and my husband and myself watched it buzzing around f",[0],Unverified,0.0761904761904762,0.3190476190476191,-0.25919202555108956
369,369,I would like to participate in a capture program.,[1],Unverified,0.0,0.0,0.5825250464457052
370,370,Opening my outdoor umbrella,[0],Unverified,0.0,0.0,-0.02527789256181913
